ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.4236666666666667,0.3757174696021685,0.4524912941551651,0.7659544159544159,0.406498557669116,0.48989569824067064,0.8971321386113315,0.9178845372481464,0.4852974810632904,0.901159105120142,0.9207253263126184,0.48268986410591735,0.5201269130209553,1.0619204030347365e-16,grad_ascent,Group5
