ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.39866666666666667,0.3784605759982437,0.4539920654802364,0.7827635327635327,0.4113383346861241,0.502640062314545,0.8912287761005503,0.9130388471439801,0.47193448865992954,0.8860946900854638,0.9138001280422162,0.49290737649447836,0.5176083701441325,4.499933086722873e-16,dpo,Group5
