ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.302,0.38082654640384594,0.4485865375383138,0.7089743589743589,0.41129743867032753,0.4982861183407824,0.5598199209968038,0.7194053393259302,0.4765585426414784,0.43764645763232435,0.4681179322362476,0.49710789309840836,0.4665689969030924,3.922502017067572e-13,grad_diff,Group5
